id,group_key,split
3586,group_1477,test
3587,group_1478,test
3588,group_1479,train
3589,group_1480,train
3590,group_1481,validation
3591,group_1482,validation
3592,group_1483,train
3593,group_1484,train
3594,group_1485,validation
3595,group_1486,test
3596,group_1487,test
3597,group_1488,train
3598,group_1489,train
3599,group_1490,validation
3600,group_1491,train
3601,group_1492,train
3602,group_1493,train
3603,group_1494,train
3604,group_1495,train
3605,group_1496,train
3606,group_1497,train
3607,group_1498,test
3608,group_1499,train
3609,group_1500,train
3610,group_1501,test
3612,group_1502,train
3613,group_1503,train
3614,group_1504,train
3615,group_1505,train
3616,group_1506,train
3617,group_1507,validation
3618,group_1508,train
3619,group_1509,test
3620,group_1510,train
3621,group_1511,train
3622,group_1512,validation
3623,group_1513,train
3624,group_1514,train
3625,group_1515,train
3626,group_1516,train
3627,group_1517,test
3628,group_1518,train
3629,group_1519,test
3630,group_1520,train
3631,group_1521,validation
3632,group_1522,train
3633,group_1523,train
3634,group_1524,train
3635,group_1525,validation
3636,group_1526,train
3637,group_1527,train
3638,group_1528,train
3639,group_1529,test
3640,group_1530,train
3641,group_1531,train
3642,group_1532,validation
3643,group_1533,train
3644,group_1534,train
3645,group_1535,train
3646,group_1536,train
3647,group_1537,train
3648,group_1538,train
3649,group_1539,train
3650,group_1540,train
3651,group_1541,train
3652,group_1542,train
3653,group_1543,validation
3654,group_1544,train
3655,group_1545,train
3656,group_1546,test
3657,group_1547,train
3658,group_1548,train
3659,group_1549,validation
3660,group_1550,train
3661,group_1551,train
3662,group_1552,test
3663,group_1553,train
3664,group_1554,train
3665,group_1555,train
3666,group_1556,train
3667,group_1557,train
3668,group_1558,validation
3669,group_1559,train
3670,group_1560,test
3671,group_1561,validation
3672,group_1562,train
3673,group_1563,train
3674,group_1564,test
3675,group_1565,train
3676,group_1566,train
3677,group_1567,train
3679,group_1568,train
3680,group_1569,train
3681,group_1570,train
3682,group_1571,validation
3683,group_1572,train
3684,group_1573,validation
3685,group_1574,train
3686,group_1575,train
3687,group_1576,train
3688,group_1577,train
3689,group_1578,test
3690,group_1579,test
3691,group_1580,validation
3692,group_1581,train
3693,group_1582,train
3694,group_1583,train
3695,group_1584,train
3696,group_1585,train
3697,group_1586,train
3698,group_1587,train
3699,group_1588,train
3700,group_1589,test
3701,group_1590,train
3702,group_1591,train
3703,group_1592,train
3704,group_1593,train
3705,group_1594,test
3706,group_1595,train
3707,group_1596,train
3708,group_1597,train
3709,group_1598,train
3710,group_1599,train
3711,group_1600,train
3712,group_1601,train
3713,group_1602,validation
3714,group_1603,train
3715,group_1604,train
3716,group_1605,train
3717,group_1606,train
3718,group_1607,train
3719,group_1608,train
3720,group_1609,train
3721,group_1610,train
3722,group_1611,train
3723,group_1612,test
3724,group_1613,train
3725,group_1614,train
3727,group_1615,test
3728,group_1616,train
3729,group_1617,train
3730,group_1618,train
3731,group_1619,train
3732,group_1620,train
3733,group_1621,train
3734,group_1622,train
3735,group_1623,test
3736,group_1624,train
3737,group_1625,validation
3738,group_1626,train
3739,group_1627,train
3740,group_1628,train
3741,group_1629,validation
3742,group_1630,train
3743,group_1631,train
3744,group_1632,train
3745,group_1633,train
3746,group_1634,validation
3747,group_1635,test
3748,group_1636,test
3749,group_1637,train
3750,group_1638,train
3751,group_1639,train
3752,group_1640,train
3753,group_1641,train
3754,group_1642,train
3755,group_1643,test
3756,group_1644,train
3757,group_1645,validation
3758,group_1646,train
3759,group_1647,validation
3760,group_1648,train
3761,group_1649,validation
3762,group_1650,train
3763,group_1651,test
3764,group_1652,train
3765,group_1653,train
3766,group_1654,train
3767,group_1655,validation
3768,group_1656,train
3769,group_1655,validation
3770,group_1658,train
3771,group_1658,train
3772,group_1660,train
3773,group_1661,validation
3774,group_1662,validation
3775,group_1660,train
3776,group_1658,train
3777,group_1662,validation
3778,group_1658,train
3779,group_1667,validation
3780,group_1668,train
3781,group_1669,test
3782,group_1670,validation
3783,group_1671,train
3784,group_1672,train
3785,group_1673,validation
3786,group_1674,train
3787,group_1675,train
3788,group_1676,train
3789,group_1677,train
3790,group_1678,train
3791,group_1679,test
3792,group_1680,train
3793,group_1681,test
3794,group_1682,train
3795,group_1683,train
3796,group_1684,train
3797,group_1685,train
3798,group_1686,train
3799,group_1687,validation
3800,group_1688,train
3802,group_1689,validation
3804,group_1690,train
3805,group_1691,test
3806,group_1692,validation
3807,group_1693,train
3808,group_1694,test
3809,group_1695,train
3810,group_1696,train
3811,group_1697,test
3812,group_1698,train
3813,group_1699,test
3814,group_1700,train
3815,group_1701,test
3816,group_1702,train
3817,group_1703,test
3818,group_1704,train
3819,group_1705,test
3820,group_1706,train
3821,group_1707,test
3822,group_1708,train
3823,group_1709,train
3824,group_1710,train
3825,group_1711,validation
3826,group_1712,test
3827,group_1713,train
3828,group_1714,test
3829,group_1715,train
3830,group_1716,train
3831,group_1717,train
3832,group_1718,train
3833,group_1719,test
3834,group_1720,test
3835,group_1721,train
3836,group_1722,train
3837,group_1723,train
3838,group_1724,train
3839,group_1725,train
3840,group_1726,train
3841,group_1727,validation
3842,group_1728,test
3843,group_1729,train
3844,group_1730,train
3845,group_1731,train
3846,group_1732,train
3847,group_1733,train
3849,group_1734,train
3850,group_1735,train
3851,group_1736,train
3852,group_1737,train
3853,group_1738,train
3854,group_1739,train
3855,group_1740,train
3856,group_1741,train
3857,group_1742,train
3858,group_1743,train
3859,group_1744,train
3860,group_1745,validation
3861,group_1746,train
3862,group_1747,train
3863,group_1748,train
3864,group_1749,validation
3865,group_1750,test
3866,group_1751,train
3867,group_1752,validation
3868,group_1753,train
3869,group_1754,validation
3870,group_1755,validation
3871,group_1756,train
3872,group_1757,test
3873,group_1758,train
3874,group_1759,test
3875,group_1760,validation
3876,group_1761,train
3877,group_1762,train
3878,group_1763,train
3879,group_1764,train
3880,group_1765,train
3881,group_1766,test
3882,group_1767,train
3883,group_1768,train
3884,group_1769,train
3885,group_1770,validation
3886,group_1771,train
3887,group_1772,train
3888,group_1773,train
3889,group_1774,train
3890,group_1775,train
3891,group_1776,train
3892,group_1777,validation
3893,group_1778,train
3894,group_1779,validation
3895,group_1780,train
3896,group_1781,test
3897,group_1782,train
3898,group_1783,test
3899,group_1784,train
3900,group_1785,validation
3901,group_1786,test
3902,group_1787,validation
3903,group_1788,test
3904,group_1789,train
3906,group_1790,train
3907,group_1791,train
3908,group_1792,train
3909,group_1793,train
3910,group_1794,train
3911,group_1795,train
3912,group_1796,train
3913,group_1797,train
3914,group_1798,train
3915,group_1799,train
3916,group_1800,train
3917,group_1801,validation
3918,group_1802,train
3919,group_1803,train
3920,group_1804,train
3921,group_1805,train
3922,group_1806,validation
3923,group_1807,train
3925,group_1808,validation
3926,group_1809,train
3927,group_1810,train
3928,group_1811,test
3929,group_1812,test
3930,group_1813,train
3931,group_1814,train
3932,group_1815,test
3933,group_1816,train
3934,group_1817,train
3935,group_1818,train
3936,group_1819,test
3937,group_1820,validation
3938,group_1821,train
3939,group_1822,train
3940,group_1823,validation
3941,group_1824,validation
3942,group_1825,test
3943,group_1826,validation
3944,group_1827,test
3945,group_1828,test
3946,group_1829,train
3947,group_1830,validation
3948,group_1831,validation
3949,group_1832,train
3950,group_1833,train
3951,group_1834,test
3952,group_1835,train
3953,group_1836,test
3954,group_1837,train
3955,group_1838,train
3956,group_1839,train
3957,group_1840,train
3958,group_1841,test
3959,group_1842,train
3960,group_1843,train
3961,group_1844,train
3962,group_1845,train
3963,group_1846,train
3964,group_1847,train
3965,group_1848,train
3966,group_1849,test
3967,group_1850,train
3968,group_1851,train
3969,group_1852,train
3970,group_1853,test
3971,group_1854,test
3972,group_1855,train
3973,group_1856,validation
3974,group_1857,train
3975,group_1858,train
3976,group_1859,train
3977,group_1860,train
3978,group_1861,train
3979,group_1862,train
3980,group_1863,test
3981,group_1864,validation
3982,group_1865,train
3983,group_1866,train
3984,group_1867,train
3985,group_1868,train
3986,group_1869,test
3987,group_1870,train
3988,group_1871,test
3989,group_1872,train
3990,group_1873,validation
3991,group_1874,train
3992,group_1875,train
3993,group_1876,train
3994,group_1877,validation
3995,group_1878,train
3996,group_1879,train
3997,group_1880,train
3998,group_1881,train
4000,group_1882,train
4001,group_1883,validation
4002,group_1884,train
4003,group_1885,train
4004,group_1886,train
4005,group_1887,train
4006,group_1888,test
4007,group_1889,train
4008,group_1890,validation
4009,group_1891,train
4010,group_1892,train
4011,group_1893,train
4012,group_1894,validation
4013,group_1895,train
4014,group_1896,train
4015,group_1897,train
4016,group_1898,train
4017,group_1899,train
4018,group_1900,test
4019,group_1901,test
4020,group_1902,validation
4021,group_1903,train
4022,group_1904,train
4023,group_1905,train
4024,group_1906,validation
4025,group_1907,train
4026,group_1908,train
4027,group_1909,train
4028,group_1910,validation
4029,group_1911,train
4030,group_1912,train
4031,group_1913,validation
4032,group_1914,test
4033,group_1915,train
4034,group_1916,train
4035,group_1917,train
4036,group_1918,train
4037,group_1919,validation
4038,group_1920,validation
4039,group_1921,train
4040,group_1922,train
4041,group_1923,test
4042,group_1924,train
4043,group_1925,train
4044,group_1926,train
4045,group_1927,train
4046,group_1928,validation
4047,group_1929,train
4048,group_1930,validation
4049,group_1931,test
4050,group_1932,test
4051,group_1933,train
4052,group_1934,train
4053,group_1935,train
4054,group_1936,train
4055,group_1937,train
4056,group_1938,train
4057,group_1939,train
4058,group_1940,train
4059,group_1941,train
4060,group_1942,train
4061,group_1943,train
4062,group_1944,train
4063,group_1945,test
4064,group_1946,train
4065,group_1947,train
4066,group_1948,test
4067,group_1949,validation
4068,group_1950,train
4069,group_1951,train
4070,group_1952,train
4071,group_1953,train
4072,group_1954,train
4073,group_1955,train
4074,group_1956,train
4075,group_1957,train
4076,group_1958,validation
4077,group_1959,train
4078,group_1960,train
4079,group_1961,validation
4080,group_1962,train
4081,group_1963,test
4082,group_1964,validation
4083,group_1965,train
4084,group_1966,train
4085,group_1967,test
4086,group_1968,test
4087,group_1969,train
4088,group_1970,validation
4089,group_1971,validation
4090,group_1972,train
4091,group_1973,train
4092,group_1974,train
4093,group_1975,train
4094,group_1976,train
4095,group_1977,validation
4096,group_1978,train
4097,group_1979,train
4098,group_1980,test
4099,group_1981,train
4100,group_1982,train
4101,group_1983,train
4102,group_1984,train
4103,group_1985,train
4104,group_1986,train
4105,group_1987,validation
4106,group_1988,train
4107,group_1989,train
4108,group_1990,train
4109,group_1991,test
4110,group_1992,validation
4111,group_1993,validation
4112,group_1994,train
4113,group_1995,train
4114,group_1996,test
4117,group_1997,train
4118,group_1998,train
4119,group_1999,train
4120,group_2000,train
4121,group_2001,train
4122,group_2002,train
4123,group_2003,train
4124,group_2004,validation
4125,group_2005,validation
4126,group_2006,train
4127,group_2007,validation
4128,group_2008,train
4129,group_2009,train
4130,group_2010,train
4131,group_2011,train
4132,group_2012,train
4133,group_2013,train
4134,group_2014,validation
4135,group_2015,validation
4136,group_2016,validation
4137,group_2017,train
4138,group_2018,train
4139,group_2019,validation
4140,group_2020,validation
4141,group_2021,train
4142,group_2022,train
4143,group_2023,train
4144,group_2024,validation
4145,group_2025,train
4146,group_2026,train
4147,group_2027,validation
4148,group_2028,train
4149,group_2029,validation
4150,group_2030,train
4151,group_2031,train
4152,group_2032,test
4153,group_2033,train
4154,group_2034,validation
4155,group_2035,test
4156,group_2036,train
4157,group_2037,validation
4158,group_2038,test
4159,group_2039,train
