id,image_path,articleType,baseColour,gender,usage,subCategory
2003,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2003.jpg,Tshirts,Blue,Men,Casual,Topwear
2005,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2005.jpg,Tshirts,Black,Men,Casual,Topwear
2006,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2006.jpg,Tshirts,White,Men,Casual,Topwear
2007,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2007.jpg,Tshirts,Black,Men,Casual,Topwear
2008,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2008.jpg,Tshirts,Blue,Men,Sports,Topwear
2010,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2010.jpg,Tshirts,Green,Men,Sports,Topwear
2012,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2012.jpg,Tshirts,White,Men,Sports,Topwear
2014,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2014.jpg,Tshirts,Yellow,Men,Sports,Topwear
2015,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2015.jpg,Tshirts,Black,Men,Casual,Topwear
2023,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2023.jpg,Tshirts,Grey,Men,Sports,Topwear
2024,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2024.jpg,Tshirts,Red,Men,Casual,Topwear
2025,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2025.jpg,Tshirts,Grey,Men,Sports,Topwear
2027,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2027.jpg,Tshirts,Blue,Men,Sports,Topwear
2028,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2028.jpg,Tshirts,Navy Blue,Men,Casual,Topwear
2029,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2029.jpg,Tshirts,Blue,Men,Sports,Topwear
2032,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2032.jpg,Tshirts,White,Men,Sports,Topwear
2033,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2033.jpg,Tshirts,White,Men,Sports,Topwear
2034,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2034.jpg,Tshirts,Black,Men,Sports,Topwear
2035,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2035.jpg,Tshirts,Black,Men,Sports,Topwear
2037,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2037.jpg,Tshirts,Black,Men,Sports,Topwear
2038,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2038.jpg,Tshirts,Black,Men,Casual,Topwear
2039,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2039.jpg,Tshirts,White,Men,Sports,Topwear
2040,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2040.jpg,Tshirts,White,Men,Casual,Topwear
2042,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2042.jpg,Tshirts,White,Men,Sports,Topwear
2044,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2044.jpg,Tshirts,White,Men,Casual,Topwear
2045,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2045.jpg,Tshirts,Black,Men,Sports,Topwear
2046,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2046.jpg,Tshirts,Blue,Men,Casual,Topwear
2049,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2049.jpg,Tshirts,White,Men,Sports,Topwear
2050,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2050.jpg,Shirts,Black,Men,Casual,Topwear
2051,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2051.jpg,Tshirts,Cream,Men,Casual,Topwear
2053,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2053.jpg,Tshirts,Grey,Men,Casual,Topwear
2055,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2055.jpg,Tshirts,Grey,Men,Casual,Topwear
2056,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2056.jpg,Tshirts,Grey,Men,Casual,Topwear
2059,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2059.jpg,Tshirts,Navy Blue,Men,Casual,Topwear
2060,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2060.jpg,Tshirts,Navy Blue,Men,Casual,Topwear
2061,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2061.jpg,Tshirts,Blue,Men,Casual,Topwear
2069,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2069.jpg,Tshirts,White,Women,Sports,Topwear
2078,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2078.jpg,Tshirts,Black,Women,Sports,Topwear
2089,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2089.jpg,Tshirts,Purple,Men,Sports,Topwear
2090,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2090.jpg,Tshirts,Black,Men,Sports,Topwear
2091,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2091.jpg,Tshirts,Maroon,Men,Sports,Topwear
2092,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2092.jpg,Tshirts,Blue,Men,Sports,Topwear
2093,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2093.jpg,Shirts,Blue,Men,Casual,Topwear
2094,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2094.jpg,Shirts,White,Men,Casual,Topwear
2096,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2096.jpg,Shirts,Green,Men,Casual,Topwear
2097,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2097.jpg,Shirts,Blue,Men,Casual,Topwear
2098,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2098.jpg,Shirts,White,Men,Casual,Topwear
2099,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2099.jpg,Shirts,White,Men,Casual,Topwear
2101,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2101.jpg,Shirts,Blue,Men,Casual,Topwear
2102,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2102.jpg,Shirts,White,Men,Casual,Topwear
2104,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2104.jpg,Shirts,Blue,Men,Casual,Topwear
2105,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2105.jpg,Track Pants,Black,Men,Sports,Bottomwear
2106,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2106.jpg,Shorts,Navy Blue,Men,Sports,Bottomwear
2107,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2107.jpg,Shorts,Navy Blue,Men,Sports,Bottomwear
2108,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2108.jpg,Shorts,Black,Men,Sports,Bottomwear
2111,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2111.jpg,Track Pants,Black,Women,Sports,Bottomwear
2112,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2112.jpg,Track Pants,Black,Women,Sports,Bottomwear
2113,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2113.jpg,Track Pants,Grey,Women,Sports,Bottomwear
2114,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2114.jpg,Track Pants,Black,Women,Sports,Bottomwear
2115,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2115.jpg,Track Pants,Black,Men,Sports,Bottomwear
2116,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2116.jpg,Track Pants,Black,Men,Sports,Bottomwear
2117,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2117.jpg,Shorts,Grey,Men,Sports,Bottomwear
2118,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2118.jpg,Track Pants,Black,Men,Sports,Bottomwear
2119,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2119.jpg,Shirts,Pink,Women,Casual,Topwear
2120,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2120.jpg,Tops,Navy Blue,Women,Casual,Topwear
2121,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2121.jpg,Shirts,Black,Women,Casual,Topwear
2122,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2122.jpg,Tops,Black,Women,Casual,Topwear
2123,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2123.jpg,Tops,Blue,Women,Casual,Topwear
2124,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2124.jpg,Tshirts,Black,Women,Casual,Topwear
2125,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2125.jpg,Shirts,White,Women,Casual,Topwear
2127,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2127.jpg,Shirts,Red,Men,Casual,Topwear
2128,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2128.jpg,Shirts,White,Men,Casual,Topwear
2129,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2129.jpg,Shirts,Green,Men,Casual,Topwear
2130,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2130.jpg,Shirts,Green,Men,Casual,Topwear
2131,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2131.jpg,Shirts,Blue,Men,Casual,Topwear
2133,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2133.jpg,Shirts,Black,Men,Casual,Topwear
2136,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2136.jpg,Shirts,Navy Blue,Men,Casual,Topwear
2137,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2137.jpg,Shirts,Green,Men,Casual,Topwear
2138,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2138.jpg,Shirts,Green,Men,Casual,Topwear
2139,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2139.jpg,Tshirts,White,Men,Casual,Topwear
2140,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2140.jpg,Tshirts,White,Men,Casual,Topwear
2141,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2141.jpg,Tshirts,Green,Men,Casual,Topwear
2144,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2144.jpg,Tshirts,Pink,Men,Casual,Topwear
2145,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2145.jpg,Tshirts,Green,Men,Casual,Topwear
2146,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2146.jpg,Tshirts,Purple,Men,Casual,Topwear
2147,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2147.jpg,Tshirts,Orange,Men,Casual,Topwear
2148,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2148.jpg,Tshirts,Green,Men,Casual,Topwear
2149,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2149.jpg,Tshirts,White,Men,Casual,Topwear
2150,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2150.jpg,Tshirts,White,Men,Casual,Topwear
2151,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2151.jpg,Tshirts,White,Men,Casual,Topwear
2152,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2152.jpg,Tshirts,White,Men,Casual,Topwear
2153,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2153.jpg,Tshirts,Navy Blue,Men,Casual,Topwear
2155,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2155.jpg,Tshirts,Green,Men,Casual,Topwear
2156,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2156.jpg,Tshirts,Navy Blue,Men,Casual,Topwear
2158,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2158.jpg,Tshirts,Red,Men,Casual,Topwear
2159,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2159.jpg,Tshirts,Green,Men,Casual,Topwear
2160,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2160.jpg,Tshirts,Red,Men,Casual,Topwear
2161,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2161.jpg,Tshirts,Blue,Men,Casual,Topwear
2162,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2162.jpg,Shirts,Blue,Men,Casual,Topwear
2163,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2163.jpg,Shirts,Red,Men,Casual,Topwear
2165,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2165.jpg,Shirts,Blue,Men,Casual,Topwear
2166,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2166.jpg,Shirts,Blue,Men,Casual,Topwear
2167,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2167.jpg,Shirts,Blue,Men,Casual,Topwear
2168,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2168.jpg,Shirts,Blue,Men,Casual,Topwear
2169,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2169.jpg,Shirts,Red,Men,Casual,Topwear
2170,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2170.jpg,Shirts,White,Men,Casual,Topwear
2176,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2176.jpg,Tshirts,Blue,Men,Casual,Topwear
2177,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2177.jpg,Tshirts,Blue,Men,Casual,Topwear
2179,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2179.jpg,Tshirts,Grey,Men,Casual,Topwear
2180,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2180.jpg,Tshirts,Orange,Men,Casual,Topwear
2181,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2181.jpg,Tshirts,Blue,Men,Casual,Topwear
2182,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2182.jpg,Tshirts,Yellow,Men,Casual,Topwear
2184,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2184.jpg,Tshirts,Blue,Men,Casual,Topwear
2188,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2188.jpg,Swimwear,Black,Women,Sports,Apparel Set
2189,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2189.jpg,Tshirts,Grey,Men,Sports,Topwear
2190,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2190.jpg,Track Pants,Grey,Men,Sports,Bottomwear
2191,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2191.jpg,Shorts,Blue,Men,Sports,Bottomwear
2192,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2192.jpg,Shorts,White,Men,Sports,Bottomwear
2193,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2193.jpg,Shorts,Navy Blue,Men,Sports,Bottomwear
2194,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2194.jpg,Tshirts,Black,Men,Sports,Topwear
2195,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2195.jpg,Capris,Black,Women,Sports,Bottomwear
2196,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2196.jpg,Sports Shoes,White,Men,Sports,Shoes
2199,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2199.jpg,Casual Shoes,Blue,Women,Casual,Shoes
2200,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2200.jpg,Tshirts,Red,Men,Sports,Topwear
2202,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2202.jpg,Tshirts,White,Men,Sports,Topwear
2203,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2203.jpg,Tshirts,Blue,Men,Sports,Topwear
2205,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2205.jpg,Tshirts,White,Men,Sports,Topwear
2206,D:\khoile\programs\fashion-intelligence-classification\dataset\train\images_train\2206.jpg,Tshirts,Grey,Men,Sports,Topwear
